trialN,EmoResp,ConfResp,EmoRT,ConfRT,trialSuccess,StimFile,MorphLevel,Indiv,SubID
161,0,3,0.248886799992761,0.370212600013474,1,SHINEd_m08_155_mask.tif,155,m08,999
162,0,3,0.23009299999103,0.301185699994676,1,SHINEd_m31_133_mask.tif,133,m31,999
163,1,3,0.225333600013983,0.310438799991971,1,SHINEd_f24_022_mask.tif,22,f24,999
164,1,3,0.00143770000431687,0.373708500002977,1,SHINEd_m31_022_mask.tif,22,m31,999
165,0,3,0.00262099999235943,0.43769260001136,1,SHINEd_f06_199_mask.tif,199,f06,999
166,1,3,0.00495600001886487,0.368120999977691,1,SHINEd_m08_022_mask.tif,22,m08,999
167,1,2,0.091928400011966,0.352389000006951,1,SHINEd_f24_088_mask.tif,88,f24,999
168,1,3,0.00147050002124161,0.335069100023247,1,SHINEd_m31_022_mask.tif,22,m31,999
169,0,3,1.21158740000101,0.316769199998816,1,SHINEd_m31_199_mask.tif,199,m31,999
170,0,3,0.425141500018071,0.397479300008854,1,SHINEd_m08_133_mask.tif,133,m08,999
171,1,2,0.146812699997099,0.33369890000904,1,SHINEd_m08_066_mask.tif,66,m08,999
172,0,1,0.25499609997496,0.318987699982245,1,SHINEd_f06_088_mask.tif,88,f06,999
173,0,3,0.309961999999359,0.662152899982175,1,SHINEd_f06_177_mask.tif,177,f06,999
174,1,1,0.325549100001808,0.285896600020351,1,SHINEd_m08_022_mask.tif,22,m08,999
175,0,2,0.302766799984965,0.307268300006399,1,SHINEd_f06_199_mask.tif,199,f06,999
176,0,3,0.239864700008184,0.286804600007599,1,SHINEd_f24_199_mask.tif,199,f24,999
177,1,3,0.2489770000102,0.283307800011244,1,SHINEd_m31_022_mask.tif,22,m31,999
178,0,3,0.22913689998677,0.333879899990279,1,SHINEd_m08_177_mask.tif,177,m08,999
179,0,3,0.21413290000055,0.357361200003652,1,SHINEd_m31_199_mask.tif,199,m31,999
180,1,1,0.521381800004747,0.308711299992865,1,SHINEd_m08_111_mask.tif,111,m08,999
181,0,1,0.225109499995597,0.341376399999717,1,SHINEd_m08_177_mask.tif,177,m08,999
